HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.tweet,Answer.sentiment,Answer.subphrases,Answer.tweet_id,Answer.tweet_text,Approve,Reject
2TUF0CP5KXPX3P58VX74ZM7N541YXV,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,20SONNVRH1KL9B16PAY6XV9LZ8OXO1,A111JI6APXR6QV,Approved,Wed Jan 15 16:28:38 GMT 2014,Wed Jan 15 16:28:59 GMT 2014,Thu Jan 16 08:28:59 PST 2014,Wed Jan 15 09:00:03 PST 2014,,,21,100% (198/198),100% (198/198),100% (148/148),2987875,Twitter reveals even the slightest thing you never think of.,neutral,,2987875,Twitter reveals even the slightest thing you never think of.,,
2ZSA2SEIUUU4LQDAI9VISS8S9SXQQN,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:01 GMT 2014,,,20TSNQQ7Q674Q3DAAMI1CTQCG91AUL,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:40:28 GMT 2014,Wed Jan 15 15:40:47 GMT 2014,Thu Jan 16 07:40:47 PST 2014,Wed Jan 15 07:42:03 PST 2014,,,19,100% (100/100),100% (100/100),100% (100/100),3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",neutral,eeeeeeeeeeeeeeeeeee,3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",,
2ZSA2SEIUUU4LQDAI9VISS8S9SXQQN,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:01 GMT 2014,,,2W2ZHHRRLFQ49PALPGSKRO9EV3ROF0,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:04:47 GMT 2014,Wed Jan 15 16:04:59 GMT 2014,Thu Jan 16 08:04:59 PST 2014,Wed Jan 15 08:07:17 PST 2014,,,12,100% (59/59),100% (59/59),100% (59/59),3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",neutral,eeeeeeeeeeeeeeeeeee,3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",,
2ZSA2SEIUUU4LQDAI9VISS8S9SXQQN,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:01 GMT 2014,,,2Y91XERSQV6ACNC7GSUH5WAVZUL915,AS809NPDW8VZ0,Approved,Wed Jan 15 15:53:50 GMT 2014,Wed Jan 15 15:55:38 GMT 2014,Thu Jan 16 07:55:38 PST 2014,Wed Jan 15 07:56:17 PST 2014,,,108,100% (79/79),100% (79/79),100% (79/79),3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",neutral,aaaaaannnaaaaaaaaaa,3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",,
2ZSA2SEIUUU4LQDAI9VISS8S9SXQQN,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:01 GMT 2014,,,2I988MQU6L5SWXZ8ZQOXEAIJULLCV8,A1627B33VS26L,Approved,Thu Jan 16 10:44:55 GMT 2014,Thu Jan 16 10:45:12 GMT 2014,Fri Jan 17 02:45:12 PST 2014,Thu Jan 16 03:03:33 PST 2014,,,17,100% (11/11),100% (11/11),100% (11/11),3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",neutral,aaaaaaaaaaaaaaaaaaa,3458409,"Twitter notification then my phone rings, iPad goes off then both do and lastly email rings on both devices.",,
27MJ3NAB6BFQ0HBOWHK13JFDNCNTG9,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,226IUUU00OQO5CR8GRZSCU26NCRUUF,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:16:36 GMT 2014,Wed Jan 15 15:16:54 GMT 2014,Thu Jan 16 07:16:54 PST 2014,Wed Jan 15 07:34:42 PST 2014,,,18,100% (100/100),100% (100/100),100% (100/100),3641827,Twitter is surprisingly being lame as fuck right now,negative,nnpnnnnnn,3641827,Twitter is surprisingly being lame as fuck right now,,
27MJ3NAB6BFQ0HBOWHK13JFDNCNTG9,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2GG33FDEY5CSH286PYU8MRFLRIAS1Z,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:52:33 GMT 2014,Wed Jan 15 15:52:41 GMT 2014,Thu Jan 16 07:52:41 PST 2014,Wed Jan 15 07:55:55 PST 2014,,,8,100% (59/59),100% (59/59),100% (59/59),3641827,Twitter is surprisingly being lame as fuck right now,negative,nnnnnnnnn,3641827,Twitter is surprisingly being lame as fuck right now,,
27MJ3NAB6BFQ0HBOWHK13JFDNCNTG9,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2THPSI2KYEPPDRUVIKD66J3OPT7MS3,AS809NPDW8VZ0,Approved,Wed Jan 15 16:28:35 GMT 2014,Wed Jan 15 16:29:28 GMT 2014,Thu Jan 16 08:29:28 PST 2014,Wed Jan 15 08:50:22 PST 2014,,,53,100% (79/79),100% (79/79),100% (79/79),3641827,Twitter is surprisingly being lame as fuck right now,negative,aannnnnnn,3641827,Twitter is surprisingly being lame as fuck right now,,
27MJ3NAB6BFQ0HBOWHK13JFDNCNTG9,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2Z46SK9RJ85SKKM4FL1AZMOO5HVT59,A111JI6APXR6QV,Approved,Wed Jan 15 16:33:37 GMT 2014,Wed Jan 15 16:33:42 GMT 2014,Thu Jan 16 08:33:42 PST 2014,Wed Jan 15 09:00:06 PST 2014,,,5,100% (198/198),100% (198/198),100% (148/148),3641827,Twitter is surprisingly being lame as fuck right now,negative,,3641827,Twitter is surprisingly being lame as fuck right now,,
2FNPQJQ9OPLPIEUKKQOGIKCO6JQZ1V,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2KL2D5NQYN5JOSN9E4KYWNCWDNI6AE,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:25:27 GMT 2014,Wed Jan 15 15:25:43 GMT 2014,Thu Jan 16 07:25:43 PST 2014,Wed Jan 15 07:34:41 PST 2014,,,16,100% (100/100),100% (100/100),100% (100/100),9314,Twitter is shitting on my battery. Let me get off,negative,nnnnnnnnnn,9314,Twitter is shitting on my battery. Let me get off,,
2FNPQJQ9OPLPIEUKKQOGIKCO6JQZ1V,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2O3DPGFL6VCTH1WHLCNIYV1SM43K5T,AS809NPDW8VZ0,Approved,Wed Jan 15 16:16:20 GMT 2014,Wed Jan 15 16:16:42 GMT 2014,Thu Jan 16 08:16:42 PST 2014,Wed Jan 15 08:20:38 PST 2014,,,22,100% (79/79),100% (79/79),100% (79/79),9314,Twitter is shitting on my battery. Let me get off,negative,nnnnnnnnnn,9314,Twitter is shitting on my battery. Let me get off,,
2FNPQJQ9OPLPIEUKKQOGIKCO6JQZ1V,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2H957DZKPFE8ZI07BLT5V8I92BK4EW,A1C2LRGS40747I,Approved,Wed Jan 15 17:40:10 GMT 2014,Wed Jan 15 17:40:21 GMT 2014,Thu Jan 16 09:40:21 PST 2014,Wed Jan 15 09:45:48 PST 2014,,,11,100% (60/60),100% (60/60),100% (60/60),9314,Twitter is shitting on my battery. Let me get off,negative,aannnnaaaa,9314,Twitter is shitting on my battery. Let me get off,,
2FNPQJQ9OPLPIEUKKQOGIKCO6JQZ1V,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2T9STLB3L0FF4B5E9I5J1EVEK36VJD,A111JI6APXR6QV,Approved,Wed Jan 15 16:33:32 GMT 2014,Wed Jan 15 16:33:37 GMT 2014,Thu Jan 16 08:33:37 PST 2014,Wed Jan 15 09:00:05 PST 2014,,,5,100% (198/198),100% (198/198),100% (148/148),9314,Twitter is shitting on my battery. Let me get off,negative,,9314,Twitter is shitting on my battery. Let me get off,,
28GNJ92NJKM4QD99RT8Y62GTW7M8DP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2BTK274J79KUH8OYL3XU7FCDJHBHF3,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:31:28 GMT 2014,Wed Jan 15 15:31:37 GMT 2014,Thu Jan 16 07:31:37 PST 2014,Wed Jan 15 07:34:39 PST 2014,,,9,100% (100/100),100% (100/100),100% (100/100),946128,Twitter is irritating me,negative,nnnn,946128,Twitter is irritating me,,
28GNJ92NJKM4QD99RT8Y62GTW7M8DP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2IHJWKUDD8XQW5DT7YRBGUTOL5JBMP,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:48:37 GMT 2014,Wed Jan 15 15:48:44 GMT 2014,Thu Jan 16 07:48:44 PST 2014,Wed Jan 15 07:55:54 PST 2014,,,7,100% (59/59),100% (59/59),100% (59/59),946128,Twitter is irritating me,negative,nnnn,946128,Twitter is irritating me,,
28GNJ92NJKM4QD99RT8Y62GTW7M8DP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,25B8EBDPGFLAGECMX8INNWIOADB2H9,A1C2LRGS40747I,Approved,Wed Jan 15 16:37:24 GMT 2014,Wed Jan 15 16:37:41 GMT 2014,Thu Jan 16 08:37:41 PST 2014,Wed Jan 15 08:50:20 PST 2014,,,17,100% (60/60),100% (60/60),100% (60/60),946128,Twitter is irritating me,negative,aana,946128,Twitter is irritating me,,
28GNJ92NJKM4QD99RT8Y62GTW7M8DP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2GP3YOCCF0CTQMKFRHEISXYGJ13STA,A111JI6APXR6QV,Approved,Wed Jan 15 16:31:53 GMT 2014,Wed Jan 15 16:31:56 GMT 2014,Thu Jan 16 08:31:56 PST 2014,Wed Jan 15 09:00:06 PST 2014,,,3,100% (198/198),100% (198/198),100% (148/148),946128,Twitter is irritating me,negative,,946128,Twitter is irritating me,,
2X4MEGOOGQSG785081JESUUU7YJDD0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,254NHMVHVKCNL3OA06VJH9KQBIF531,A2HWGRZK6CLVRB,Approved,Wed Jan 15 15:10:01 GMT 2014,Wed Jan 15 15:10:16 GMT 2014,Thu Jan 16 07:10:16 PST 2014,Wed Jan 15 07:13:14 PST 2014,,,15,100% (8/8),100% (8/8),100% (8/8),3194746,Twitter icon baby. My new icon phone :),positive,pppepppp,3194746,Twitter icon baby. My new icon phone :),,
2X4MEGOOGQSG785081JESUUU7YJDD0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,26UDIPDOBDDTTR6MIT4DIXMBI2G0B1,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:49:09 GMT 2014,Wed Jan 15 14:50:07 GMT 2014,Thu Jan 16 06:50:07 PST 2014,Wed Jan 15 06:54:54 PST 2014,,,58,100% (100/100),100% (100/100),100% (100/100),3194746,Twitter icon baby. My new icon phone :),positive,pppeeeep,3194746,Twitter icon baby. My new icon phone :),,
2X4MEGOOGQSG785081JESUUU7YJDD0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2K36BFMFFOY23VOJHE4GOSC069BLYC,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:48:45 GMT 2014,Wed Jan 15 15:49:33 GMT 2014,Thu Jan 16 07:49:33 PST 2014,Wed Jan 15 07:55:54 PST 2014,,,48,100% (59/59),100% (59/59),100% (59/59),3194746,Twitter icon baby. My new icon phone :),positive,aaappppp,3194746,Twitter icon baby. My new icon phone :),,
2X4MEGOOGQSG785081JESUUU7YJDD0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,23VDHJHP4BDH5IRO6QJXJX3GIHNX4Q,AS809NPDW8VZ0,Approved,Wed Jan 15 16:15:56 GMT 2014,Wed Jan 15 16:16:19 GMT 2014,Thu Jan 16 08:16:19 PST 2014,Wed Jan 15 08:20:39 PST 2014,,,23,100% (79/79),100% (79/79),100% (79/79),3194746,Twitter icon baby. My new icon phone :),positive,aaapppp,3194746,Twitter icon baby. My new icon phone :),,
2JZECWA6X3YSXE2QAOWK7PTIUGEMNA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,2SDKH1Q6SVQC2AVCOTXLFOBVRUGL2V,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:38:04 GMT 2014,Wed Jan 15 15:38:15 GMT 2014,Thu Jan 16 07:38:15 PST 2014,Wed Jan 15 07:42:02 PST 2014,,,11,100% (100/100),100% (100/100),100% (100/100),975768,Twitter hostile tonight,negative,nne,975768,Twitter hostile tonight,,
2JZECWA6X3YSXE2QAOWK7PTIUGEMNA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,2O5D2AC9KSS3GZKSO3WU4KQODSDI05,A2HR7ZIX42FEPG,Approved,Wed Jan 15 18:11:30 GMT 2014,Wed Jan 15 18:11:38 GMT 2014,Thu Jan 16 10:11:38 PST 2014,Thu Jan 16 01:06:30 PST 2014,,,8,100% (59/59),100% (59/59),100% (59/59),975768,Twitter hostile tonight,negative,ann,975768,Twitter hostile tonight,,
2JZECWA6X3YSXE2QAOWK7PTIUGEMNA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,27EB3Q39Z0BAFVBWR35V2TVRZUUKVT,AS809NPDW8VZ0,Approved,Thu Jan 16 10:27:35 GMT 2014,Thu Jan 16 10:28:05 GMT 2014,Fri Jan 17 02:28:05 PST 2014,Thu Jan 16 03:03:34 PST 2014,,,30,100% (79/79),100% (79/79),100% (79/79),975768,Twitter hostile tonight,negative,ana,975768,Twitter hostile tonight,,
2JZECWA6X3YSXE2QAOWK7PTIUGEMNA,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,27MYT3DHJHP8WF0AE3P81SX9CF31UW,A1C2LRGS40747I,Approved,Wed Jan 15 17:31:03 GMT 2014,Wed Jan 15 17:31:21 GMT 2014,Thu Jan 16 09:31:21 PST 2014,Wed Jan 15 09:36:47 PST 2014,,,18,100% (60/60),100% (60/60),100% (60/60),975768,Twitter hostile tonight,negative,ana,975768,Twitter hostile tonight,,
2CO6RLPHIT3LGYXLIHX2XJQ285Y9HP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,28ZQEOZFYQS5XUGCMEORNS4IRDQHK3,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:50:26 GMT 2014,Wed Jan 15 14:50:37 GMT 2014,Thu Jan 16 06:50:37 PST 2014,Wed Jan 15 06:54:54 PST 2014,,,11,100% (100/100),100% (100/100),100% (100/100),973905,Twitter DEAD,negative,nn,973905,Twitter DEAD,,
2CO6RLPHIT3LGYXLIHX2XJQ285Y9HP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,26TVP9746OQ5DPDG5PX7A51QZO41LW,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:04:08 GMT 2014,Wed Jan 15 16:04:16 GMT 2014,Thu Jan 16 08:04:16 PST 2014,Wed Jan 15 08:07:16 PST 2014,,,8,100% (59/59),100% (59/59),100% (59/59),973905,Twitter DEAD,negative,an,973905,Twitter DEAD,,
2CO6RLPHIT3LGYXLIHX2XJQ285Y9HP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2RKTLB3L0FBNUKB1HDAROVE5617WKM,AS809NPDW8VZ0,Approved,Wed Jan 15 16:07:57 GMT 2014,Wed Jan 15 16:08:22 GMT 2014,Thu Jan 16 08:08:22 PST 2014,Wed Jan 15 08:09:25 PST 2014,,,25,100% (79/79),100% (79/79),100% (79/79),973905,Twitter DEAD,negative,an,973905,Twitter DEAD,,
2CO6RLPHIT3LGYXLIHX2XJQ285Y9HP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,26TINMHGYQ4NOPX14A6MPFOYDU68LJ,A111JI6APXR6QV,Approved,Wed Jan 15 14:53:46 GMT 2014,Wed Jan 15 14:53:49 GMT 2014,Thu Jan 16 06:53:49 PST 2014,Wed Jan 15 06:54:53 PST 2014,,,3,100% (198/198),100% (198/198),100% (148/148),973905,Twitter DEAD,negative,,973905,Twitter DEAD,,
2H9YNJ92NJKQL7YCHSLH8W2G0N5C77,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2OJ9Y8TNKIM3DOSADGJ2YM0PV7U9W4,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:27:50 GMT 2014,Wed Jan 15 15:28:03 GMT 2014,Thu Jan 16 07:28:03 PST 2014,Wed Jan 15 07:34:38 PST 2014,,,13,100% (100/100),100% (100/100),100% (100/100),134495,Twitter better not change if it is sold...,negative,nnnnnnnn,134495,Twitter better not change if it is sold...,,
2H9YNJ92NJKQL7YCHSLH8W2G0N5C77,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,25ZWGKCCVLL7XCQTKG1P04C922GV5W,A1C2LRGS40747I,Approved,Wed Jan 15 17:18:59 GMT 2014,Wed Jan 15 17:19:12 GMT 2014,Thu Jan 16 09:19:12 PST 2014,Wed Jan 15 09:23:41 PST 2014,,,13,100% (60/60),100% (60/60),100% (60/60),134495,Twitter better not change if it is sold...,neutral,aeeeaaaa,134495,Twitter better not change if it is sold...,,
2H9YNJ92NJKQL7YCHSLH8W2G0N5C77,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2X7SVGULF399DYTDE06SDNYNYNFAOA,AS809NPDW8VZ0,Approved,Wed Jan 15 16:18:31 GMT 2014,Wed Jan 15 16:19:05 GMT 2014,Thu Jan 16 08:19:05 PST 2014,Wed Jan 15 08:20:53 PST 2014,,,34,100% (79/79),100% (79/79),100% (79/79),134495,Twitter better not change if it is sold...,neutral,aannaaan,134495,Twitter better not change if it is sold...,,
2H9YNJ92NJKQL7YCHSLH8W2G0N5C77,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2I988MQU6L5SWXZ8ZQOXEAIJUJYVC0,A111JI6APXR6QV,Approved,Wed Jan 15 16:39:49 GMT 2014,Wed Jan 15 16:39:56 GMT 2014,Thu Jan 16 08:39:56 PST 2014,Wed Jan 15 09:00:04 PST 2014,,,7,100% (198/198),100% (198/198),100% (148/148),134495,Twitter better not change if it is sold...,neutral,,134495,Twitter better not change if it is sold...,,
2TK6DG67D1X7G22AYBFKCJE1T5L9GQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,250ER9Y8TNKM71FC3J6H22OMF1UU7D,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:26:57 GMT 2014,Wed Jan 15 15:27:09 GMT 2014,Thu Jan 16 07:27:09 PST 2014,Wed Jan 15 07:34:41 PST 2014,,,12,100% (100/100),100% (100/100),100% (100/100),2810013,Turning Twitter into tumblr and shit,negative,nnnnnn,2810013,Turning Twitter into tumblr and shit,,
